,init_node,term_node,capacity,length,free_flow_time,b,power,speed,critical_speed,lanes
435,253,6806,2880,0.072,0.18,0.25,4,24,19.2,2
436,253,29990,2880,0.027,0.07,0.25,4,24,19.2,2
437,254,30283,2880,0.022,0.06,0.25,4,24,19.2,2
438,254,30319,2880,0.064,0.16,0.25,4,24,19.2,2
439,255,30320,2880,0.097,0.24,0.25,4,24,19.2,2
440,255,30343,2880,0.017,0.04,0.25,4,24,19.2,2
441,256,29989,2880,0.033,0.08,0.25,4,24,19.2,2
442,256,30148,2880,0.058,0.15,0.25,4,24,19.2,2
443,257,6796,2880,0.077,0.19,0.25,4,24,19.2,2
444,257,29988,2880,0.039,0.1,0.25,4,24,19.2,2
445,258,29291,2880,0.037,0.09,0.25,4,24,19.2,2
446,258,29981,2880,0.052,0.13,0.25,4,24,19.2,2
447,258,29982,2880,0.048,0.12,0.25,4,24,19.2,2
448,259,29983,2880,0.079,0.2,0.25,4,24,19.2,2
449,259,30282,2880,0.02,0.05,0.25,4,24,19.2,2
450,260,30057,2880,0.102,0.26,0.25,4,24,19.2,2
451,260,30194,2880,0.019,0.05,0.25,4,24,19.2,2
452,261,29986,2880,0.042,0.11,0.25,4,24,19.2,2
453,261,29987,2880,0.06,0.15,0.25,4,24,19.2,2
454,262,29980,2880,0.072,0.18,0.25,4,24,19.2,2
455,262,30325,2880,0.017,0.04,0.25,4,24,19.2,2
456,263,29285,2880,0.025,0.06,0.25,4,24,19.2,2
457,264,29311,2880,0.027,0.07,0.25,4,24,19.2,2
458,264,30193,2880,0.031,0.08,0.25,4,24,19.2,2
459,265,29824,2880,0.026,0.07,0.25,4,24,19.2,2
460,265,30199,2880,0.034,0.09,0.25,4,24,19.2,2
461,266,29820,2880,0.111,0.28,0.25,4,24,19.2,2
462,266,29821,2880,0.02,0.05,0.25,4,24,19.2,2
463,266,29822,2880,0.028,0.07,0.25,4,24,19.2,2
464,266,29823,2880,0.028,0.07,0.25,4,24,19.2,2
465,267,29317,2880,0.042,0.11,0.25,4,24,19.2,2
466,268,29229,2880,0.09,0.23,0.25,4,24,19.2,2
467,269,29825,2880,0.039,0.1,0.25,4,24,19.2,2
468,269,29826,2880,0.036,0.09,0.25,4,24,19.2,2
469,269,29827,2880,0.04,0.1,0.25,4,24,19.2,2
470,269,29834,2880,0.019,0.05,0.25,4,24,19.2,2
471,270,29828,2880,0.028,0.07,0.25,4,24,19.2,2
472,270,30058,2880,0.06,0.15,0.25,4,24,19.2,2
473,271,29831,2880,0.037,0.09,0.25,4,24,19.2,2
474,271,29832,2880,0.062,0.16,0.25,4,24,19.2,2
475,271,29833,2880,0.023,0.06,0.25,4,24,19.2,2
476,272,29829,2880,0.032,0.08,0.25,4,24,19.2,2
477,272,29830,2880,0.053,0.13,0.25,4,24,19.2,2
478,273,29835,2880,0.026,0.07,0.25,4,24,19.2,2
479,273,29836,2880,0.019,0.05,0.25,4,24,19.2,2
480,273,29837,2880,0.018,0.05,0.25,4,24,19.2,2
481,273,30300,2880,0.022,0.06,0.25,4,24,19.2,2
482,274,29841,2880,0.035,0.09,0.25,4,24,19.2,2
483,274,30059,2880,0.016,0.04,0.25,4,24,19.2,2
484,275,29840,2880,0.025,0.06,0.25,4,24,19.2,2
485,275,30060,2880,0.015,0.04,0.25,4,24,19.2,2
486,276,29839,2880,0.016,0.04,0.25,4,24,19.2,2
487,276,29844,2880,0.101,0.25,0.25,4,24,19.2,2
488,277,29838,2880,0.015,0.04,0.25,4,24,19.2,2
489,277,29843,2880,0.095,0.24,0.25,4,24,19.2,2
490,278,30061,2880,0.021,0.05,0.25,4,24,19.2,2
491,278,30269,2880,0.017,0.04,0.25,4,24,19.2,2
492,279,29847,2880,0.017,0.04,0.25,4,24,19.2,2
493,279,29848,2880,0.021,0.05,0.25,4,24,19.2,2
494,279,29849,2880,0.045,0.11,0.25,4,24,19.2,2
495,280,29845,2880,0.018,0.05,0.25,4,24,19.2,2
496,280,29850,2880,0.032,0.08,0.25,4,24,19.2,2
497,281,29851,2880,0.085,0.21,0.25,4,24,19.2,2
498,281,29852,2880,0.017,0.04,0.25,4,24,19.2,2
499,282,29260,2880,0.041,0.1,0.25,4,24,19.2,2
500,282,29846,2880,0.022,0.06,0.25,4,24,19.2,2
501,283,29853,2880,0.02,0.05,0.25,4,24,19.2,2
502,283,29854,2880,0.042,0.11,0.25,4,24,19.2,2
503,284,29857,2880,0.04,0.1,0.25,4,24,19.2,2
504,284,29860,2880,0.094,0.24,0.25,4,24,19.2,2
505,284,30302,2880,0.036,0.09,0.25,4,24,19.2,2
506,285,29858,2880,0.024,0.06,0.25,4,24,19.2,2
507,285,29859,2880,0.024,0.06,0.25,4,24,19.2,2
508,285,29861,2880,0.063,0.16,0.25,4,24,19.2,2
509,286,30062,2880,0.019,0.05,0.25,4,24,19.2,2
510,286,30063,2880,0.036,0.09,0.25,4,24,19.2,2
511,287,29856,2880,0.076,0.19,0.25,4,24,19.2,2
512,287,30301,2880,0.035,0.09,0.25,4,24,19.2,2
513,288,29863,2880,0.034,0.09,0.25,4,24,19.2,2
514,288,29864,2880,0.052,0.13,0.25,4,24,19.2,2
515,288,29865,2880,0.032,0.08,0.25,4,24,19.2,2
516,289,29862,2880,0.034,0.09,0.25,4,24,19.2,2
517,289,30312,2880,0.015,0.04,0.25,4,24,19.2,2
518,290,29282,2880,0.037,0.09,0.25,4,24,19.2,2
519,291,29866,2880,0.036,0.09,0.25,4,24,19.2,2
520,291,29867,2880,0.027,0.07,0.25,4,24,19.2,2
521,291,29868,2880,0.072,0.18,0.25,4,24,19.2,2
522,292,29869,2880,0.025,0.06,0.25,4,24,19.2,2
523,292,29870,2880,0.09,0.23,0.25,4,24,19.2,2
524,293,30168,2880,0.03,0.08,0.25,4,24,19.2,2
525,294,29871,2880,0.018,0.05,0.25,4,24,19.2,2
526,294,29872,2880,0.038,0.1,0.25,4,24,19.2,2
527,294,29874,2880,0.033,0.08,0.25,4,24,19.2,2
528,295,29873,2880,0.022,0.06,0.25,4,24,19.2,2
529,295,30265,2880,0.042,0.11,0.25,4,24,19.2,2
530,296,29876,2880,0.032,0.08,0.25,4,24,19.2,2
531,296,29877,2880,0.024,0.06,0.25,4,24,19.2,2
532,297,29875,2880,0.028,0.07,0.25,4,24,19.2,2
533,297,30196,2880,0.036,0.09,0.25,4,24,19.2,2
534,298,6878,2880,0.086,0.22,0.25,4,24,19.2,2
535,299,29338,2880,0.086,0.22,0.25,4,24,19.2,2
536,299,29341,2880,0.065,0.16,0.25,4,24,19.2,2
537,300,6951,2880,0.126,0.32,0.25,4,24,19.2,2
538,301,29342,2880,0.024,0.06,0.25,4,24,19.2,2
539,301,29343,2880,0.037,0.09,0.25,4,24,19.2,2
540,302,6987,2880,0.052,0.13,0.25,4,24,19.2,2
541,303,6699,2880,0.061,0.15,0.25,4,24,19.2,2
542,304,6699,2880,0.064,0.16,0.25,4,24,19.2,2
543,304,29878,2880,0.06,0.15,0.25,4,24,19.2,2
544,305,30112,2880,0.029,0.07,0.25,4,24,19.2,2
545,306,29879,2880,0.023,0.06,0.25,4,24,19.2,2
546,306,29880,2880,0.032,0.08,0.25,4,24,19.2,2
547,307,29241,2880,0.025,0.06,0.25,4,24,19.2,2
548,308,29881,2880,0.025,0.06,0.25,4,24,19.2,2
549,308,30112,2880,0.029,0.07,0.25,4,24,19.2,2
550,309,29243,2880,0.032,0.08,0.25,4,24,19.2,2
551,309,29882,2880,0.023,0.06,0.25,4,24,19.2,2
552,310,29228,2880,0.065,0.16,0.25,4,24,19.2,2
553,310,29885,2880,0.048,0.12,0.25,4,24,19.2,2
554,310,30064,2880,0.043,0.11,0.25,4,24,19.2,2
555,311,29887,2880,0.039,0.1,0.25,4,24,19.2,2
556,311,30065,2880,0.024,0.06,0.25,4,24,19.2,2
557,312,29883,2880,0.037,0.09,0.25,4,24,19.2,2
558,312,30113,2880,0.034,0.09,0.25,4,24,19.2,2
559,313,29884,2880,0.025,0.06,0.25,4,24,19.2,2
560,313,29886,2880,0.037,0.09,0.25,4,24,19.2,2
561,313,30122,2880,0.046,0.12,0.25,4,24,19.2,2
562,314,29888,2880,0.031,0.08,0.25,4,24,19.2,2
563,314,29889,2880,0.035,0.09,0.25,4,24,19.2,2
564,314,30321,2880,0.05,0.13,0.25,4,24,19.2,2
565,315,30113,2880,0.034,0.09,0.25,4,24,19.2,2
566,315,30114,2880,0.037,0.09,0.25,4,24,19.2,2
567,316,30140,2880,0.043,0.11,0.25,4,24,19.2,2
568,316,30141,2880,0.037,0.09,0.25,4,24,19.2,2
569,317,29890,2880,0.029,0.07,0.25,4,24,19.2,2
570,317,29891,2880,0.044,0.11,0.25,4,24,19.2,2
571,317,30066,2880,0.056,0.14,0.25,4,24,19.2,2
572,318,29893,2880,0.03,0.08,0.25,4,24,19.2,2
573,318,29894,2880,0.104,0.26,0.25,4,24,19.2,2
574,319,30164,2880,0.023,0.06,0.25,4,24,19.2,2
575,320,28152,2880,0.042,0.11,0.25,4,24,19.2,2
576,320,29892,2880,0.031,0.08,0.25,4,24,19.2,2
577,321,29280,2880,0.035,0.09,0.25,4,24,19.2,2
578,321,29895,2880,0.026,0.07,0.25,4,24,19.2,2
579,322,29897,2880,0.017,0.04,0.25,4,24,19.2,2
580,322,29898,2880,0.036,0.09,0.25,4,24,19.2,2
581,323,29896,2880,0.03,0.08,0.25,4,24,19.2,2
582,323,29899,2880,0.043,0.11,0.25,4,24,19.2,2
583,324,29900,2880,0.019,0.05,0.25,4,24,19.2,2
584,324,29904,2880,0.043,0.11,0.25,4,24,19.2,2
585,325,29901,2880,0.049,0.12,0.25,4,24,19.2,2
586,325,29902,2880,0.027,0.07,0.25,4,24,19.2,2
587,326,29289,2880,0.03,0.08,0.25,4,24,19.2,2
588,327,30163,2880,0.019,0.05,0.25,4,24,19.2,2
589,328,29905,2880,0.019,0.05,0.25,4,24,19.2,2
590,328,29906,2880,0.02,0.05,0.25,4,24,19.2,2
591,328,29909,2880,0.016,0.04,0.25,4,24,19.2,2
592,329,29903,2880,0.028,0.07,0.25,4,24,19.2,2
593,329,29907,2880,0.043,0.11,0.25,4,24,19.2,2
594,329,29908,2880,0.045,0.11,0.25,4,24,19.2,2
595,330,6867,2880,0.134,0.34,0.25,4,24,19.2,2
596,330,6950,2880,0.124,0.31,0.25,4,24,19.2,2
597,331,29333,2880,0.086,0.22,0.25,4,24,19.2,2
598,331,29340,2880,0.083,0.21,0.25,4,24,19.2,2
599,332,6950,2880,0.041,0.1,0.25,4,24,19.2,2
600,333,29326,2880,0.043,0.11,0.25,4,24,19.2,2
601,334,29910,2880,0.058,0.15,0.25,4,24,19.2,2
602,334,29911,2880,0.016,0.04,0.25,4,24,19.2,2
603,334,30067,2880,0.022,0.06,0.25,4,24,19.2,2
604,335,30089,2880,0.05,0.13,0.25,4,24,19.2,2
605,336,29912,2880,0.048,0.12,0.25,4,24,19.2,2
606,336,29913,2880,0.042,0.11,0.25,4,24,19.2,2
607,337,29919,2880,0.025,0.06,0.25,4,24,19.2,2
608,338,29220,2880,0.041,0.1,0.25,4,24,19.2,2
609,339,29914,2880,0.026,0.07,0.25,4,24,19.2,2
610,340,29261,2880,0.046,0.12,0.25,4,24,19.2,2
611,341,29920,2880,0.017,0.04,0.25,4,24,19.2,2
612,341,29921,2880,0.052,0.13,0.25,4,24,19.2,2
613,342,29916,2880,0.037,0.09,0.25,4,24,19.2,2
614,342,29918,2880,0.069,0.17,0.25,4,24,19.2,2
615,343,29915,2880,0.049,0.12,0.25,4,24,19.2,2
616,343,29917,2880,0.035,0.09,0.25,4,24,19.2,2
617,344,6733,2880,0.024,0.06,0.25,4,24,19.2,2
618,345,29269,2880,0.039,0.1,0.25,4,24,19.2,2
619,345,30022,2880,0.024,0.06,0.25,4,24,19.2,2
620,346,29922,2880,0.054,0.14,0.25,4,24,19.2,2
621,346,30326,2880,0.038,0.1,0.25,4,24,19.2,2
622,347,29923,2880,0.038,0.1,0.25,4,24,19.2,2
623,347,29924,2880,0.033,0.08,0.25,4,24,19.2,2
624,348,29261,2880,0.025,0.06,0.25,4,24,19.2,2
625,349,29269,2880,0.029,0.07,0.25,4,24,19.2,2
626,350,6827,2880,0.059,0.15,0.25,4,24,19.2,2
627,350,29925,2880,0.029,0.07,0.25,4,24,19.2,2
628,351,29277,2880,0.069,0.17,0.25,4,24,19.2,2
629,351,29477,2880,0.063,0.16,0.25,4,24,19.2,2
630,352,29277,2880,0.035,0.09,0.25,4,24,19.2,2
631,353,6777,2880,0.06,0.15,0.25,4,24,19.2,2
632,353,28165,2880,0.05,0.13,0.25,4,24,19.2,2
633,354,29926,2880,0.065,0.16,0.25,4,24,19.2,2
634,354,30068,2880,0.027,0.07,0.25,4,24,19.2,2
635,355,29927,2880,0.025,0.06,0.25,4,24,19.2,2
636,355,30000,2880,0.068,0.17,0.25,4,24,19.2,2
637,356,28167,2880,0.016,0.04,0.25,4,24,19.2,2
638,357,6765,2880,0.109,0.27,0.25,4,24,19.2,2
639,357,6810,2880,0.109,0.27,0.25,4,24,19.2,2
640,357,30003,2880,0.014,0.04,0.25,4,24,19.2,2
641,357,30069,2880,0.096,0.24,0.25,4,24,19.2,2
642,357,30070,2880,0.107,0.27,0.25,4,24,19.2,2
643,358,30001,2880,0.034,0.09,0.25,4,24,19.2,2
644,358,30002,2880,0.104,0.26,0.25,4,24,19.2,2
645,359,29278,2880,0.027,0.07,0.25,4,24,19.2,2
646,359,29281,2880,0.039,0.1,0.25,4,24,19.2,2
647,360,6853,2880,0.088,0.22,0.25,4,24,19.2,2
648,360,29929,2880,0.039,0.1,0.25,4,24,19.2,2
649,361,29277,2880,0.031,0.08,0.25,4,24,19.2,2
650,362,29928,2880,0.033,0.08,0.25,4,24,19.2,2
651,362,30071,2880,0.042,0.11,0.25,4,24,19.2,2
652,363,6818,2880,0.055,0.14,0.25,4,24,19.2,2
653,363,30303,2880,0.032,0.08,0.25,4,24,19.2,2
654,364,27586,2880,0.047,0.12,0.25,4,24,19.2,2
655,364,30072,2880,0.061,0.15,0.25,4,24,19.2,2
656,364,30074,2880,0.048,0.12,0.25,4,24,19.2,2
657,365,29930,2880,0.033,0.08,0.25,4,24,19.2,2
658,365,30192,2880,0.032,0.08,0.25,4,24,19.2,2
659,366,30073,2880,0.03,0.08,0.25,4,24,19.2,2
660,366,30182,2880,0.032,0.08,0.25,4,24,19.2,2
661,367,29294,2880,0.067,0.17,0.25,4,24,19.2,2
662,367,29931,2880,0.03,0.08,0.25,4,24,19.2,2
663,367,30304,2880,0.052,0.13,0.25,4,24,19.2,2
664,368,30152,2880,0.022,0.06,0.25,4,24,19.2,2
665,369,29275,2880,0.039,0.1,0.25,4,24,19.2,2
666,369,30305,2880,0.024,0.06,0.25,4,24,19.2,2
667,370,29933,2880,0.038,0.1,0.25,4,24,19.2,2
668,370,30309,2880,0.066,0.17,0.25,4,24,19.2,2
669,371,29932,2880,0.022,0.06,0.25,4,24,19.2,2
670,371,30306,2880,0.02,0.05,0.25,4,24,19.2,2
671,372,29934,2880,0.033,0.08,0.25,4,24,19.2,2
672,372,29938,2880,0.024,0.06,0.25,4,24,19.2,2
673,373,29939,2880,0.023,0.06,0.25,4,24,19.2,2
674,373,30075,2880,0.023,0.06,0.25,4,24,19.2,2
675,374,30190,2880,0.03,0.08,0.25,4,24,19.2,2
676,375,29941,2880,0.018,0.05,0.25,4,24,19.2,2
677,375,29942,2880,0.017,0.04,0.25,4,24,19.2,2
678,376,29944,2880,0.017,0.04,0.25,4,24,19.2,2
679,376,29945,2880,0.055,0.14,0.25,4,24,19.2,2
680,377,6880,2880,0.055,0.14,0.25,4,24,19.2,2
681,377,29946,2880,0.055,0.14,0.25,4,24,19.2,2
682,378,30975,2880,0.027,0.07,0.25,4,24,19.2,2
683,379,29947,2880,0.017,0.04,0.25,4,24,19.2,2
684,380,29948,2880,0.03,0.08,0.25,4,24,19.2,2
685,381,6693,2880,0.049,0.12,0.25,4,24,19.2,2
686,382,29067,2880,0.044,0.11,0.25,4,24,19.2,2
687,382,29247,2880,0.033,0.08,0.25,4,24,19.2,2
688,383,27513,2880,0.047,0.12,0.25,4,24,19.2,2
689,383,29247,2880,0.062,0.16,0.25,4,24,19.2,2
690,384,6765,2880,0.107,0.27,0.25,4,24,19.2,2
691,384,6766,2880,0.097,0.24,0.25,4,24,19.2,2
692,384,6805,2880,0.114,0.29,0.25,4,24,19.2,2
693,385,6810,2880,0.063,0.16,0.25,4,24,19.2,2
694,386,30967,2880,0.021,0.05,0.25,4,24,19.2,2
695,387,29292,2880,0.061,0.15,0.25,4,24,19.2,2
696,388,30968,2880,0.059,0.15,0.25,4,24,19.2,2
697,389,6841,2880,0.099,0.25,0.25,4,24,19.2,2
698,390,6862,2880,0.072,0.18,0.25,4,24,19.2,2
699,391,29068,2880,0.077,0.19,0.25,4,24,19.2,2
700,391,29222,2880,0.077,0.19,0.25,4,24,19.2,2
701,392,29069,2880,0.034,0.09,0.25,4,24,19.2,2
702,392,29222,2880,0.054,0.14,0.25,4,24,19.2,2
703,393,6738,2880,0.06,0.15,0.25,4,24,19.2,2
704,393,29069,2880,0.06,0.15,0.25,4,24,19.2,2
705,394,6766,2880,0.084,0.21,0.25,4,24,19.2,2
706,394,29266,2880,0.031,0.08,0.25,4,24,19.2,2
707,395,29070,2880,0.039,0.1,0.25,4,24,19.2,2
708,395,29264,2880,0.038,0.1,0.25,4,24,19.2,2
709,396,6850,2880,0.048,0.12,0.25,4,24,19.2,2
710,397,6750,2880,0.065,0.16,0.25,4,24,19.2,2
711,398,29257,2880,0.029,0.07,0.25,4,24,19.2,2
712,399,29255,2880,0.104,0.26,0.25,4,24,19.2,2
713,399,29267,2880,0.071,0.18,0.25,4,24,19.2,2
714,400,27593,2880,0.049,0.12,0.25,4,24,19.2,2
715,400,29265,2880,0.067,0.17,0.25,4,24,19.2,2
716,401,27732,2880,0.105,0.26,0.25,4,24,19.2,2
717,401,31124,2880,0.018,0.05,0.25,4,24,19.2,2
718,402,28601,2880,0.107,0.27,0.25,4,24,19.2,2
719,403,30963,2880,0.066,0.17,0.25,4,24,19.2,2
720,404,6662,2880,0.06,0.15,0.25,4,24,19.2,2
721,405,28563,2880,0.096,0.24,0.25,4,24,19.2,2
722,406,8354,2880,0.068,0.17,0.25,4,24,19.2,2
723,407,6686,2880,0.068,0.17,0.25,4,24,19.2,2
724,408,27591,2880,0.057,0.14,0.25,4,24,19.2,2
725,409,6743,2880,0.054,0.14,0.25,4,24,19.2,2
726,410,6714,2880,0.056,0.14,0.25,4,24,19.2,2
727,411,27592,2880,0.029,0.07,0.25,4,24,19.2,2
728,412,29472,2880,0.056,0.14,0.25,4,24,19.2,2
729,413,27737,2880,0.089,0.22,0.25,4,24,19.2,2
730,413,28603,2880,0.26,0.65,0.25,4,24,19.2,2
731,413,29626,2880,0.165,0.41,0.25,4,24,19.2,2
732,414,28602,2880,0.025,0.06,0.25,4,24,19.2,2
733,415,6638,2880,0.215,0.54,0.25,4,24,19.2,2
734,415,6700,2880,0.231,0.58,0.25,4,24,19.2,2
735,416,6638,2880,0.121,0.3,0.25,4,24,19.2,2
736,417,6646,2880,0.033,0.08,0.25,4,24,19.2,2
737,418,8929,2880,0.19,0.48,0.25,4,24,19.2,2
738,419,7077,2880,0.168,0.42,0.25,4,24,19.2,2
739,420,29352,2880,0.047,0.12,0.25,4,24,19.2,2
740,421,8921,2880,0.101,0.25,0.25,4,24,19.2,2
741,421,29350,2880,0.108,0.27,0.25,4,24,19.2,2
742,422,7134,2880,0.165,0.41,0.25,4,24,19.2,2
743,423,31001,2880,0.021,0.05,0.25,4,24,19.2,2
744,424,7028,2880,0.035,0.09,0.25,4,24,19.2,2
745,425,7016,2880,0.069,0.17,0.25,4,24,19.2,2
746,426,30739,2880,0.044,0.11,0.25,4,24,19.2,2
747,427,7025,2880,0.039,0.1,0.25,4,24,19.2,2
748,428,30738,2880,0.049,0.12,0.25,4,24,19.2,2
749,429,7058,2880,0.032,0.08,0.25,4,24,19.2,2
750,430,7052,2880,0.045,0.11,0.25,4,24,19.2,2
751,431,29351,2880,0.134,0.34,0.25,4,24,19.2,2
752,432,7020,2880,0.021,0.05,0.25,4,24,19.2,2
753,433,7012,2880,0.014,0.04,0.25,4,24,19.2,2
754,434,6981,2880,0.028,0.07,0.25,4,24,19.2,2
755,435,7064,2880,0.026,0.07,0.25,4,24,19.2,2
756,436,27496,2880,0.115,0.29,0.25,4,24,19.2,2
757,437,31000,2880,0.013,0.03,0.25,4,24,19.2,2
758,438,31002,2880,0.022,0.06,0.25,4,24,19.2,2
759,439,7053,2880,0.017,0.04,0.25,4,24,19.2,2
760,440,8932,2880,0.113,0.28,0.25,4,24,19.2,2
761,441,7116,2880,0.061,0.15,0.25,4,24,19.2,2
762,442,7104,2880,0.23,0.58,0.25,4,24,19.2,2
763,443,7161,2880,0.08,0.2,0.25,4,24,19.2,2
764,444,27595,2880,0.061,0.15,0.25,4,24,19.2,2
765,445,11290,2880,0.14,0.35,0.25,4,24,19.2,2
766,446,30734,2880,0.033,0.08,0.25,4,24,19.2,2
767,447,30735,2880,0.033,0.08,0.25,4,24,19.2,2
768,448,30996,2880,0.022,0.06,0.25,4,24,19.2,2
769,449,30737,2880,0.041,0.1,0.25,4,24,19.2,2
770,450,6994,2880,0.118,0.3,0.25,4,24,19.2,2
771,451,6932,2880,0.083,0.21,0.25,4,24,19.2,2
772,452,28518,2880,0.025,0.06,0.25,4,24,19.2,2
773,453,28517,2880,0.059,0.15,0.25,4,24,19.2,2
774,454,30736,2880,0.021,0.05,0.25,4,24,19.2,2
775,455,30804,2880,0.045,0.11,0.25,4,24,19.2,2
776,456,30976,2880,0.065,0.16,0.25,4,24,19.2,2
777,457,30995,2880,0.031,0.08,0.25,4,24,19.2,2
778,458,30982,2880,0.022,0.06,0.25,4,24,19.2,2
779,459,7014,2880,0.042,0.11,0.25,4,24,19.2,2
780,460,30980,2880,0.019,0.05,0.25,4,24,19.2,2
781,461,31003,2880,0.045,0.11,0.25,4,24,19.2,2
782,462,7036,2880,0.028,0.07,0.25,4,24,19.2,2
783,463,7911,2880,0.078,0.2,0.25,4,24,19.2,2
784,464,6836,2880,0.076,0.19,0.25,4,24,19.2,2
785,465,6834,2880,0.028,0.07,0.25,4,24,19.2,2
786,466,11290,2880,0.086,0.22,0.25,4,24,19.2,2
787,466,11305,2880,0.162,0.41,0.25,4,24,19.2,2
788,467,30731,2880,0.046,0.12,0.25,4,24,19.2,2
789,468,30730,2880,0.132,0.33,0.25,4,24,19.2,2
790,469,30729,2880,0.038,0.1,0.25,4,24,19.2,2
791,470,29339,2880,0.061,0.15,0.25,4,24,19.2,2
792,471,7845,2880,0.045,0.11,0.25,4,24,19.2,2
793,472,27515,2880,0.078,0.2,0.25,4,24,19.2,2
794,473,30990,2880,0.023,0.06,0.25,4,24,19.2,2
795,474,11292,2880,0.029,0.07,0.25,4,24,19.2,2
796,475,6972,2880,0.106,0.27,0.25,4,24,19.2,2
797,476,30733,2880,0.047,0.12,0.25,4,24,19.2,2
798,477,31025,2880,0.049,0.12,0.25,4,24,19.2,2
799,478,7062,2880,0.079,0.2,0.25,4,24,19.2,2
800,479,7101,2880,0.135,0.34,0.25,4,24,19.2,2
801,479,29345,2880,0.182,0.46,0.25,4,24,19.2,2
802,480,8869,2880,0.034,0.09,0.25,4,24,19.2,2
803,481,31019,2880,0.07,0.18,0.25,4,24,19.2,2
804,482,30972,2880,0.048,0.12,0.25,4,24,19.2,2
805,483,31020,2880,0.055,0.14,0.25,4,24,19.2,2
806,484,6812,2880,0.094,0.24,0.25,4,24,19.2,2
807,485,8800,2880,0.028,0.07,0.25,4,24,19.2,2
808,486,31021,2880,0.035,0.09,0.25,4,24,19.2,2
809,487,30805,2880,0.038,0.1,0.25,4,24,19.2,2
810,488,6997,2880,0.053,0.13,0.25,4,24,19.2,2
811,489,8871,2880,0.078,0.2,0.25,4,24,19.2,2
812,490,6958,2880,0.056,0.14,0.25,4,24,19.2,2
813,491,31004,2880,0.082,0.21,0.25,4,24,19.2,2
814,492,30992,2880,0.075,0.19,0.25,4,24,19.2,2
815,493,11288,2880,0.11,0.28,0.25,4,24,19.2,2
816,494,30993,2880,0.049,0.12,0.25,4,24,19.2,2
817,495,30983,2880,0.039,0.1,0.25,4,24,19.2,2
818,496,30985,2880,0.02,0.05,0.25,4,24,19.2,2
819,497,30732,2880,0.055,0.14,0.25,4,24,19.2,2
820,498,8870,2880,0.05,0.13,0.25,4,24,19.2,2
821,499,30991,2880,0.049,0.12,0.25,4,24,19.2,2
822,500,7156,2880,0.179,0.45,0.25,4,24,19.2,2
823,501,7191,2880,0.079,0.2,0.25,4,24,19.2,2
824,502,20632,2880,0.034,0.09,0.25,4,24,19.2,2
825,503,7156,2880,0.233,0.58,0.25,4,24,19.2,2
826,504,20627,2880,0.27,0.68,0.25,4,24,19.2,2
827,505,20630,2880,0.069,0.17,0.25,4,24,19.2,2
828,505,29349,2880,0.174,0.44,0.25,4,24,19.2,2
829,506,31347,2880,0.32,0.8,0.25,4,24,19.2,2
830,507,27742,2880,0.041,0.1,0.25,4,24,19.2,2
831,508,30949,2880,0.037,0.09,0.25,4,24,19.2,2
832,509,27739,2880,0.075,0.19,0.25,4,24,19.2,2
833,510,27741,2880,0.079,0.2,0.25,4,24,19.2,2
834,511,28050,2880,0.091,0.23,0.25,4,24,19.2,2
835,511,28509,2880,0.192,0.48,0.25,4,24,19.2,2
836,511,30646,2880,0.131,0.33,0.25,4,24,19.2,2
837,512,30952,2880,0.063,0.16,0.25,4,24,19.2,2
838,513,14087,2880,0.072,0.18,0.25,4,24,19.2,2
839,514,31063,2880,0.089,0.22,0.25,4,24,19.2,2
840,515,6512,2880,0.047,0.12,0.25,4,24,19.2,2
841,516,14088,2880,0.064,0.16,0.25,4,24,19.2,2
842,517,28506,2880,0.089,0.22,0.25,4,24,19.2,2
843,518,30654,2880,0.025,0.06,0.25,4,24,19.2,2
844,519,30647,2880,0.055,0.14,0.25,4,24,19.2,2
845,520,30950,2880,0.047,0.12,0.25,4,24,19.2,2
846,521,30653,2880,0.116,0.29,0.25,4,24,19.2,2
847,522,16471,2880,0.136,0.34,0.25,4,24,19.2,2
848,523,16472,2880,0.153,0.38,0.25,4,24,19.2,2
849,524,30786,2880,0.096,0.24,0.25,4,24,19.2,2
850,525,16474,2880,0.062,0.16,0.25,4,24,19.2,2
851,526,30806,2880,0.071,0.18,0.25,4,24,19.2,2
852,527,28185,2880,0.073,0.18,0.25,4,24,19.2,2
853,528,6345,2880,0.097,0.24,0.25,4,24,19.2,2
854,528,31101,2880,0.324,0.81,0.25,4,24,19.2,2
855,529,28184,2880,0.057,0.14,0.25,4,24,19.2,2
856,530,6486,2880,0.131,0.33,0.25,4,24,19.2,2
857,531,27634,2880,0.135,0.34,0.25,4,24,19.2,2
858,532,30785,2880,0.081,0.2,0.25,4,24,19.2,2
859,533,30937,2880,0.039,0.1,0.25,4,24,19.2,2
860,534,30938,2880,0.056,0.14,0.25,4,24,19.2,2
861,535,30941,2880,0.062,0.16,0.25,4,24,19.2,2
862,536,30787,2880,0.05,0.13,0.25,4,24,19.2,2
863,537,6576,2880,0.046,0.12,0.25,4,24,19.2,2
864,538,6558,2880,0.035,0.09,0.25,4,24,19.2,2
865,539,6537,2880,0.05,0.13,0.25,4,24,19.2,2
866,540,6528,2880,0.027,0.07,0.25,4,24,19.2,2
867,541,28504,2880,0.086,0.22,0.25,4,24,19.2,2
868,542,6541,2880,0.067,0.17,0.25,4,24,19.2,2
869,543,6555,2880,0.06,0.15,0.25,4,24,19.2,2
870,544,6577,2880,0.047,0.12,0.25,4,24,19.2,2
